Date,<TIME>,Open,High,Low,Close,<TICKVOL>,<VOL>,<SPREAD>
2022.01.19,15:00:00,1817.75,1824.28,1817.7,1823.85,3728,0,16
2022.01.19,15:30:00,1823.94,1825.44,1822.02,1823.96,3332,0,16
2022.01.19,16:00:00,1823.93,1824.95,1823.18,1824.32,3007,0,16
2022.01.19,16:30:00,1824.34,1828.33,1822.4,1827.11,4393,0,16
2022.01.19,17:00:00,1827.03,1837.35,1826.25,1836.87,3904,0,16
2022.01.19,17:30:00,1836.88,1838.58,1835.78,1838.18,3095,0,16
2022.01.19,18:00:00,1838.19,1840.25,1837.06,1839.23,3571,0,16
2022.01.19,18:30:00,1839.23,1841.2,1839.23,1840.11,2666,0,16
2022.01.19,19:00:00,1840.11,1842.57,1839.1,1842.45,2347,0,16
2022.01.19,19:30:00,1842.45,1842.59,1839.69,1840.26,1909,0,16
2022.01.19,20:00:00,1840.4,1842.76,1839.53,1842.25,2471,0,16
2022.01.19,20:30:00,1842.19,1842.26,1840.85,1841.78,1534,0,16
2022.01.19,21:00:00,1841.78,1842.14,1840.92,1841.18,1370,0,16
2022.01.19,21:30:00,1841.18,1843.23,1840.97,1842.7,1129,0,16
2022.01.19,22:00:00,1842.77,1843.23,1841.5,1842.56,1376,0,16
2022.01.19,22:30:00,1842.51,1843.22,1842.07,1842.49,1220,0,16
2022.01.19,23:00:00,1842.53,1842.53,1840.39,1840.69,1086,0,20
2022.01.19,23:30:00,1840.64,1840.94,1840.01,1840.44,979,0,22
2022.01.20,01:00:00,1839.84,1840.22,1838.93,1839.58,934,0,23
2022.01.20,01:30:00,1839.58,1839.63,1838.24,1838.45,706,0,16
2022.01.20,02:00:00,1838.45,1840.27,1837.89,1839.69,1021,0,17
2022.01.20,02:30:00,1839.68,1841.32,1839.26,1841.13,878,0,18
2022.01.20,03:00:00,1841.12,1843.51,1839.77,1843.48,3448,0,16
2022.01.20,03:30:00,1843.48,1844.05,1841.2,1841.26,3045,0,5
2022.01.20,04:00:00,1841.26,1842.67,1839.26,1839.34,2396,0,5
2022.01.20,04:30:00,1839.35,1841.04,1839.17,1839.88,2499,0,16
2022.01.20,05:00:00,1839.88,1841.5,1839.88,1840.63,1686,0,16
2022.01.20,05:30:00,1840.62,1840.68,1839.43,1839.57,887,0,16
2022.01.20,06:00:00,1839.56,1840.14,1838.65,1839.93,1095,0,16
2022.01.20,06:30:00,1839.93,1840.32,1839.35,1839.76,594,0,20
2022.01.20,07:00:00,1839.79,1840.04,1838.38,1839.02,1123,0,16
2022.01.20,07:30:00,1839.03,1839.9,1838.49,1839.22,1901,0,16
2022.01.20,08:00:00,1839.22,1840.56,1838.62,1838.88,2038,0,16
2022.01.20,08:30:00,1838.88,1840.65,1838.6,1840.33,1818,0,16
2022.01.20,09:00:00,1840.27,1840.6,1839.2,1840.5,2367,0,16
2022.01.20,09:30:00,1840.47,1841.08,1838.41,1839.03,2628,0,16
2022.01.20,10:00:00,1839.05,1842.07,1838.37,1841.24,2869,0,16
2022.01.20,10:30:00,1841.24,1841.24,1838.97,1839.88,1921,0,16
2022.01.20,11:00:00,1839.85,1841.26,1839.09,1839.33,2326,0,16
2022.01.20,11:30:00,1839.33,1839.57,1836.95,1838.46,1991,0,16
2022.01.20,12:00:00,1838.46,1839.53,1838.23,1838.35,1620,0,16
2022.01.20,12:30:00,1838.36,1838.38,1836.65,1837.11,1329,0,16
2022.01.20,13:00:00,1837.11,1837.61,1836.64,1837.26,1722,0,16
2022.01.20,13:30:00,1837.25,1839.55,1837.25,1839.41,1269,0,16
2022.01.20,14:00:00,1839.41,1839.49,1835.84,1837.18,2037,0,16
2022.01.20,14:30:00,1837.18,1840.47,1837.18,1840.4,1914,0,16
2022.01.20,15:00:00,1840.36,1842.65,1839.02,1841.96,3029,0,16
2022.01.20,15:30:00,1841.96,1846.82,1841.9,1846.36,4622,0,16
2022.01.20,16:00:00,1846.4,1847.03,1843.56,1844.75,3798,0,16
2022.01.20,16:30:00,1844.74,1846.8,1841.83,1846.15,5011,0,16
2022.01.20,17:00:00,1846.06,1847.82,1844.16,1845.8,4624,0,16
2022.01.20,17:30:00,1845.79,1847.02,1843.65,1846.79,3574,0,16
2022.01.20,18:00:00,1846.76,1846.78,1838.49,1840.33,3771,0,16
2022.01.20,18:30:00,1840.33,1842.1,1839.28,1841.7,2597,0,16
2022.01.20,19:00:00,1841.69,1843.67,1841.69,1842.73,2419,0,16
2022.01.20,19:30:00,1842.78,1843.18,1842.03,1842.31,1920,0,16
2022.01.20,20:00:00,1842.32,1842.48,1840.71,1842.09,2214,0,16
2022.01.20,20:30:00,1842.02,1842.2,1840.31,1841.46,1725,0,16
2022.01.20,21:00:00,1841.46,1841.48,1839.41,1840.15,1815,0,17
2022.01.20,21:30:00,1840.13,1841.62,1839.71,1840.02,1728,0,16
2022.01.20,22:00:00,1840.01,1840.45,1838.82,1839.1,1329,0,16
2022.01.20,22:30:00,1839.1,1839.27,1837.29,1838.01,2184,0,16
2022.01.20,23:00:00,1838.05,1838.88,1837.96,1838.43,1285,0,16
2022.01.20,23:30:00,1838.44,1839.61,1838.04,1839.13,1285,0,16
2022.01.21,01:00:00,1839.69,1839.8,1838.58,1839.07,1230,0,22
2022.01.21,01:30:00,1839.07,1839.07,1837.89,1838.83,981,0,20
2022.01.21,02:00:00,1838.87,1839.23,1837.62,1838.5,1630,0,16
2022.01.21,02:30:00,1838.5,1839.17,1838.33,1838.53,1294,0,17
2022.01.21,03:00:00,1838.53,1838.98,1836.24,1836.66,2819,0,16
2022.01.21,03:30:00,1836.66,1838.49,1836.5,1838.37,1976,0,5
2022.01.21,04:00:00,1838.37,1840.08,1837.67,1840.03,1867,0,16
2022.01.21,04:30:00,1840.02,1841.55,1839.48,1841.08,2231,0,16
2022.01.21,05:00:00,1841.06,1841.82,1840.59,1841.71,1495,0,16
2022.01.21,05:30:00,1841.74,1841.98,1840.64,1840.74,1357,0,16
2022.01.21,06:00:00,1840.73,1841.27,1840.35,1841.11,1136,0,17
2022.01.21,06:30:00,1841.11,1841.81,1840.87,1841.35,1430,0,17
2022.01.21,07:00:00,1841.35,1841.35,1840.42,1840.87,902,0,18
2022.01.21,07:30:00,1840.87,1842.04,1839.92,1841.33,1698,0,16
2022.01.21,08:00:00,1841.33,1841.34,1839.98,1840.09,2320,0,16
2022.01.21,08:30:00,1840.09,1841.3,1839.67,1840.33,2362,0,16
2022.01.21,09:00:00,1840.33,1842.72,1839.82,1840.96,2078,0,16
2022.01.21,09:30:00,1840.96,1841.15,1836.66,1837.96,2128,0,16
2022.01.21,10:00:00,1837.96,1838.99,1831.52,1833.3,3202,0,16
2022.01.21,10:30:00,1833.26,1833.32,1828.42,1831.57,2919,0,16
2022.01.21,11:00:00,1831.51,1832.41,1830.42,1831.12,2525,0,16
2022.01.21,11:30:00,1831.12,1834.25,1831.06,1833.96,2074,0,16
2022.01.21,12:00:00,1833.96,1835.65,1833.41,1834.7,1388,0,16
2022.01.21,12:30:00,1834.72,1835.04,1833.46,1833.93,1196,0,16
2022.01.21,13:00:00,1833.92,1834.71,1833.45,1833.59,1509,0,16
2022.01.21,13:30:00,1833.59,1833.88,1831.92,1831.92,1809,0,16
2022.01.21,14:00:00,1831.93,1836.36,1831.06,1836.28,2977,0,16
2022.01.21,14:30:00,1836.28,1836.3,1833.7,1835.11,3002,0,16
2022.01.21,15:00:00,1835.1,1840.0,1834.3,1838.38,4391,0,16
2022.01.21,15:30:00,1838.29,1841.91,1837.43,1841.26,3350,0,16
2022.01.21,16:00:00,1841.3,1843.12,1840.36,1842.27,3376,0,16
2022.01.21,16:30:00,1842.23,1842.64,1839.88,1840.65,4651,0,16
2022.01.21,17:00:00,1840.64,1840.71,1833.27,1834.25,4815,0,16
2022.01.21,17:30:00,1834.24,1835.82,1831.81,1834.5,4843,0,16
2022.01.21,18:00:00,1834.5,1835.05,1831.26,1833.76,3686,0,16
2022.01.21,18:30:00,1833.75,1835.05,1832.22,1834.93,3083,0,16
2022.01.21,19:00:00,1834.94,1835.03,1832.24,1833.15,2813,0,16
2022.01.21,19:30:00,1833.15,1833.67,1831.12,1832.74,2194,0,16
2022.01.21,20:00:00,1832.74,1832.74,1831.14,1831.4,1898,0,16
2022.01.21,20:30:00,1831.43,1832.77,1830.12,1832.08,1958,0,16
2022.01.21,21:00:00,1832.07,1832.32,1830.94,1831.08,1092,0,16
2022.01.21,21:30:00,1831.08,1832.56,1830.59,1831.54,1121,0,16
2022.01.21,22:00:00,1831.54,1831.54,1828.47,1828.84,2185,0,16
2022.01.21,22:30:00,1828.78,1831.91,1828.68,1831.81,1793,0,16
2022.01.21,23:00:00,1831.81,1831.81,1830.7,1831.11,638,0,16
2022.01.21,23:30:00,1831.07,1833.46,1830.97,1833.44,201,0,8
2022.01.24,01:00:00,1834.17,1836.21,1831.47,1836.03,1306,0,16
2022.01.24,01:30:00,1836.03,1837.02,1833.98,1834.62,972,0,16
2022.01.24,02:00:00,1834.62,1834.86,1833.09,1833.87,918,0,16
2022.01.24,02:30:00,1833.87,1834.29,1833.07,1833.17,846,0,19
2022.01.24,03:00:00,1833.17,1834.19,1832.48,1832.6,2050,0,16
2022.01.24,03:30:00,1832.66,1836.31,1832.55,1836.12,1874,0,16
2022.01.24,04:00:00,1836.12,1836.87,1835.23,1836.84,1144,0,16
2022.01.24,04:30:00,1836.84,1837.38,1835.99,1836.56,1179,0,16
2022.01.24,05:00:00,1836.55,1837.34,1835.53,1835.59,1484,0,16
2022.01.24,05:30:00,1835.59,1837.0,1835.59,1836.47,868,0,17
2022.01.24,06:00:00,1836.47,1837.3,1836.12,1837.07,668,0,19
2022.01.24,06:30:00,1837.07,1837.9,1836.97,1837.78,497,0,16
2022.01.24,07:00:00,1837.81,1838.33,1836.74,1836.96,793,0,16
2022.01.24,07:30:00,1836.96,1839.5,1836.82,1838.71,1268,0,16
2022.01.24,08:00:00,1838.71,1839.16,1838.01,1839.04,1637,0,16
2022.01.24,08:30:00,1839.03,1839.26,1836.68,1837.52,1402,0,16
2022.01.24,09:00:00,1837.51,1838.76,1836.37,1838.76,1667,0,16
2022.01.24,09:30:00,1838.76,1839.44,1836.87,1837.88,1478,0,16
2022.01.24,10:00:00,1837.87,1841.33,1837.62,1840.88,2631,0,16
2022.01.24,10:30:00,1840.8,1841.66,1839.57,1840.43,2773,0,16
2022.01.24,11:00:00,1840.5,1844.22,1840.48,1842.71,2275,0,16
2022.01.24,11:30:00,1842.66,1842.94,1840.99,1841.08,1743,0,16
2022.01.24,12:00:00,1841.09,1842.11,1839.36,1839.78,2416,0,16
2022.01.24,12:30:00,1839.77,1840.39,1837.47,1839.85,2685,0,16
2022.01.24,13:00:00,1839.96,1840.33,1837.04,1837.74,1962,0,16
2022.01.24,13:30:00,1837.74,1839.41,1837.48,1838.12,1788,0,16
2022.01.24,14:00:00,1838.13,1840.86,1838.07,1839.76,2197,0,16
2022.01.24,14:30:00,1839.76,1840.18,1836.37,1838.49,2272,0,16
2022.01.24,15:00:00,1838.51,1841.54,1838.16,1841.37,3262,0,16
2022.01.24,15:30:00,1841.39,1842.98,1834.56,1835.25,4305,0,16
2022.01.24,16:00:00,1835.3,1841.02,1835.24,1839.29,3720,0,16
2022.01.24,16:30:00,1839.23,1839.94,1832.59,1834.04,5920,0,16
2022.01.24,17:00:00,1834.09,1834.36,1829.63,1831.11,5109,0,16
2022.01.24,17:30:00,1831.11,1835.96,1830.48,1834.41,5016,0,16
2022.01.24,18:00:00,1834.42,1835.28,1833.3,1833.71,4121,0,16
2022.01.24,18:30:00,1833.75,1835.01,1832.48,1834.88,3627,0,16
2022.01.24,19:00:00,1834.88,1836.26,1833.41,1835.71,3088,0,16
2022.01.24,19:30:00,1835.74,1838.55,1834.62,1838.39,3228,0,16
2022.01.24,20:00:00,1838.38,1841.91,1837.67,1840.96,3501,0,16
2022.01.24,20:30:00,1840.96,1843.0,1840.96,1841.03,3184,0,16
2022.01.24,21:00:00,1841.05,1842.5,1838.47,1839.88,2930,0,16
2022.01.24,21:30:00,1839.88,1840.79,1838.57,1838.65,3016,0,16
2022.01.24,22:00:00,1838.64,1840.16,1837.7,1838.49,2789,0,16
2022.01.24,22:30:00,1838.49,1842.28,1838.25,1841.47,3071,0,16
2022.01.24,23:00:00,1841.21,1843.75,1841.21,1843.45,918,0,16
2022.01.24,23:30:00,1843.45,1843.97,1842.69,1842.86,473,0,8
2022.01.25,01:00:00,1842.79,1843.02,1842.33,1842.6,682,0,19
2022.01.25,01:30:00,1842.6,1843.59,1842.03,1843.56,535,0,17
2022.01.25,02:00:00,1843.58,1843.6,1842.48,1842.87,899,0,8
2022.01.25,02:30:00,1842.83,1843.42,1842.01,1842.15,1343,0,20
2022.01.25,03:00:00,1842.15,1843.04,1841.48,1842.15,2488,0,16
2022.01.25,03:30:00,1842.08,1842.1,1839.99,1840.08,2588,0,5
2022.01.25,04:00:00,1840.06,1841.18,1839.8,1840.65,1861,0,16
2022.01.25,04:30:00,1840.67,1840.69,1839.37,1840.19,1533,0,16
2022.01.25,05:00:00,1840.19,1841.73,1840.06,1841.73,877,0,16
2022.01.25,05:30:00,1841.73,1842.15,1841.33,1842.14,1218,0,16
2022.01.25,06:00:00,1842.14,1842.97,1842.08,1842.63,892,0,16
2022.01.25,06:30:00,1842.62,1842.79,1841.6,1841.91,854,0,17
2022.01.25,07:00:00,1841.93,1842.52,1841.62,1842.23,698,0,16
2022.01.25,07:30:00,1842.22,1842.94,1841.13,1841.62,1228,0,16
2022.01.25,08:00:00,1841.65,1842.39,1840.63,1842.22,1294,0,16
2022.01.25,08:30:00,1842.22,1842.66,1841.21,1841.34,1350,0,16
2022.01.25,09:00:00,1841.32,1843.21,1840.4,1842.69,2393,0,16
2022.01.25,09:30:00,1842.69,1843.25,1840.29,1840.74,1640,0,16
2022.01.25,10:00:00,1840.74,1843.06,1839.59,1839.6,2365,0,16
2022.01.25,10:30:00,1839.6,1841.5,1838.66,1838.74,2573,0,16
2022.01.25,11:00:00,1838.74,1839.22,1837.19,1838.0,2526,0,16
2022.01.25,11:30:00,1838.03,1838.5,1836.87,1838.0,2204,0,16
2022.01.25,12:00:00,1837.98,1838.87,1837.49,1837.51,2211,0,16
2022.01.25,12:30:00,1837.62,1838.27,1834.87,1837.68,1904,0,16
2022.01.25,13:00:00,1837.68,1838.67,1836.93,1837.33,1797,0,16
2022.01.25,13:30:00,1837.31,1839.53,1837.05,1837.59,2091,0,16
2022.01.25,14:00:00,1837.59,1839.02,1837.52,1837.73,1763,0,16
2022.01.25,14:30:00,1837.74,1840.36,1837.73,1839.84,1764,0,16
2022.01.25,15:00:00,1839.88,1842.23,1837.99,1841.16,3157,0,16
2022.01.25,15:30:00,1841.16,1842.97,1840.35,1842.63,3024,0,16
2022.01.25,16:00:00,1842.61,1843.18,1839.7,1840.8,2836,0,16
2022.01.25,16:30:00,1840.81,1852.75,1839.28,1850.25,5434,0,16
2022.01.25,17:00:00,1850.26,1851.27,1841.05,1843.83,5450,0,16
2022.01.25,17:30:00,1843.81,1847.37,1843.27,1846.88,4588,0,16
2022.01.25,18:00:00,1846.88,1848.92,1845.06,1846.52,3971,0,16
2022.01.25,18:30:00,1846.53,1849.62,1846.01,1849.35,3103,0,16
2022.01.25,19:00:00,1849.35,1849.82,1847.5,1849.15,3035,0,16
2022.01.25,19:30:00,1849.15,1850.31,1848.78,1849.68,1985,0,16
2022.01.25,20:00:00,1849.68,1852.52,1849.68,1851.8,3434,0,16
2022.01.25,20:30:00,1851.76,1852.43,1850.14,1852.09,2018,0,16
2022.01.25,21:00:00,1852.09,1852.56,1851.43,1851.73,1224,0,16
2022.01.25,21:30:00,1851.73,1853.78,1851.55,1851.66,1514,0,16
2022.01.25,22:00:00,1851.66,1851.86,1847.66,1848.94,1629,0,16
2022.01.25,22:30:00,1848.94,1849.03,1847.02,1847.38,1580,0,16
2022.01.25,23:00:00,1847.49,1848.09,1846.92,1848.04,877,0,16
2022.01.25,23:30:00,1848.0,1848.07,1847.47,1847.84,645,0,16
2022.01.26,01:00:00,1847.71,1849.06,1847.32,1848.76,565,0,26
2022.01.26,01:30:00,1848.76,1849.99,1848.65,1849.43,839,0,21
2022.01.26,02:00:00,1849.39,1849.47,1848.28,1848.89,697,0,16
2022.01.26,02:30:00,1848.89,1849.07,1848.34,1848.38,588,0,5
2022.01.26,03:00:00,1848.38,1848.53,1846.66,1846.86,1275,0,16
2022.01.26,03:30:00,1846.86,1848.4,1846.44,1847.89,1138,0,16
2022.01.26,04:00:00,1847.88,1848.44,1847.24,1847.33,1073,0,16
2022.01.26,04:30:00,1847.33,1848.89,1847.3,1847.58,1226,0,16
2022.01.26,05:00:00,1847.58,1848.14,1847.0,1847.15,896,0,16
2022.01.26,05:30:00,1847.15,1847.39,1846.58,1846.98,693,0,5
2022.01.26,06:00:00,1846.98,1847.33,1846.61,1846.78,523,0,16
2022.01.26,06:30:00,1846.78,1847.6,1846.58,1847.38,491,0,16
2022.01.26,07:00:00,1847.38,1847.51,1846.57,1847.22,503,0,16
2022.01.26,07:30:00,1847.22,1848.16,1846.8,1847.51,1644,0,16
2022.01.26,08:00:00,1847.53,1848.6,1847.19,1847.88,1820,0,16
2022.01.26,08:30:00,1847.85,1847.87,1846.17,1846.46,963,0,16
2022.01.26,09:00:00,1846.37,1847.13,1845.98,1846.72,1280,0,16
2022.01.26,09:30:00,1846.72,1846.97,1843.7,1843.89,1458,0,16
2022.01.26,10:00:00,1843.89,1846.18,1843.89,1845.79,2202,0,16
2022.01.26,10:30:00,1845.8,1845.82,1843.8,1845.44,2051,0,16
2022.01.26,11:00:00,1845.44,1846.04,1844.41,1845.54,1605,0,16
2022.01.26,11:30:00,1845.54,1847.72,1845.54,1846.86,1329,0,16
2022.01.26,12:00:00,1846.86,1847.56,1846.15,1846.25,1715,0,16
2022.01.26,12:30:00,1846.25,1847.23,1845.02,1846.78,1624,0,16
2022.01.26,13:00:00,1846.78,1847.27,1844.35,1844.53,1312,0,16
2022.01.26,13:30:00,1844.52,1845.11,1842.76,1843.11,1318,0,16
2022.01.26,14:00:00,1843.07,1845.28,1842.59,1845.03,2237,0,16
2022.01.26,14:30:00,1845.03,1847.16,1844.95,1846.76,1998,0,16
2022.01.26,15:00:00,1846.87,1848.02,1844.65,1846.86,3040,0,16
2022.01.26,15:30:00,1846.86,1847.4,1842.91,1843.96,3545,0,16
2022.01.26,16:00:00,1843.94,1844.12,1831.98,1835.2,4299,0,16
2022.01.26,16:30:00,1835.22,1837.36,1831.2,1836.03,4509,0,16
2022.01.26,17:00:00,1836.03,1838.54,1835.23,1835.92,4358,0,16
2022.01.26,17:30:00,1835.91,1836.03,1832.12,1834.06,3135,0,16
2022.01.26,18:00:00,1834.15,1834.39,1831.47,1832.54,3039,0,16
2022.01.26,18:30:00,1832.52,1833.96,1831.49,1831.77,2090,0,16
2022.01.26,19:00:00,1831.75,1832.67,1828.87,1830.2,2522,0,16
2022.01.26,19:30:00,1830.15,1832.17,1829.52,1830.24,1856,0,16
2022.01.26,20:00:00,1830.24,1831.08,1829.4,1830.31,2122,0,16
2022.01.26,20:30:00,1830.38,1831.74,1828.92,1828.98,1825,0,16
2022.01.26,21:00:00,1828.96,1833.26,1824.81,1831.88,5338,0,16
2022.01.26,21:30:00,1831.88,1832.26,1815.58,1819.47,7295,0,16
2022.01.26,22:00:00,1819.25,1820.58,1815.31,1816.84,6272,0,16
2022.01.26,22:30:00,1816.84,1819.93,1814.88,1817.64,4215,0,16
2022.01.26,23:00:00,1817.65,1818.42,1816.63,1817.5,1800,0,16
2022.01.26,23:30:00,1817.63,1819.52,1816.32,1819.39,1050,0,16
2022.01.27,01:00:00,1819.65,1820.38,1819.13,1820.35,1024,0,19
2022.01.27,01:30:00,1820.35,1822.06,1820.14,1821.86,777,0,16
2022.01.27,02:00:00,1821.86,1821.88,1818.3,1819.43,1186,0,18
2022.01.27,02:30:00,1819.43,1820.84,1818.58,1820.7,1268,0,16
2022.01.27,03:00:00,1820.7,1820.91,1815.64,1815.98,3327,0,16
2022.01.27,03:30:00,1816.02,1817.43,1815.09,1815.61,2713,0,16
2022.01.27,04:00:00,1815.58,1817.91,1812.98,1816.93,2261,0,16
2022.01.27,04:30:00,1816.94,1817.96,1815.2,1816.37,2536,0,16
2022.01.27,05:00:00,1816.37,1817.21,1814.64,1816.06,2349,0,16
2022.01.27,05:30:00,1816.18,1817.05,1814.89,1815.92,1598,0,16
2022.01.27,06:00:00,1815.91,1816.44,1814.67,1815.99,1200,0,16
2022.01.27,06:30:00,1816.06,1816.2,1814.82,1815.76,970,0,16
2022.01.27,07:00:00,1815.76,1816.41,1814.33,1814.69,1647,0,16
2022.01.27,07:30:00,1814.69,1814.74,1812.19,1812.62,2387,0,16
2022.01.27,08:00:00,1812.59,1813.44,1811.79,1812.03,2814,0,16
2022.01.27,08:30:00,1812.06,1812.89,1809.91,1810.63,3199,0,16
2022.01.27,09:00:00,1810.65,1815.86,1810.41,1812.2,2534,0,16
2022.01.27,09:30:00,1812.2,1813.42,1810.37,1810.83,2044,0,16
2022.01.27,10:00:00,1810.83,1813.02,1809.48,1812.99,3385,0,16
2022.01.27,10:30:00,1812.97,1814.76,1810.84,1814.31,2575,0,16
2022.01.27,11:00:00,1814.31,1815.16,1813.45,1814.49,2236,0,16
2022.01.27,11:30:00,1814.5,1816.6,1813.58,1815.94,2417,0,16
2022.01.27,12:00:00,1815.96,1816.78,1814.43,1815.57,2362,0,16
2022.01.27,12:30:00,1815.57,1815.79,1811.38,1811.61,2105,0,16
2022.01.27,13:00:00,1811.62,1811.67,1809.58,1810.35,2187,0,16
2022.01.27,13:30:00,1810.32,1811.67,1807.52,1811.32,2808,0,16
2022.01.27,14:00:00,1811.33,1813.69,1811.09,1811.26,2766,0,16
2022.01.27,14:30:00,1811.23,1811.79,1806.47,1807.04,3259,0,16
2022.01.27,15:00:00,1806.98,1809.42,1804.71,1806.19,4333,0,16
2022.01.27,15:30:00,1806.06,1806.39,1797.95,1799.85,4920,0,16
2022.01.27,16:00:00,1799.83,1803.43,1797.4,1799.2,4090,0,16
2022.01.27,16:30:00,1799.2,1810.37,1798.52,1805.54,6289,0,16
2022.01.27,17:00:00,1805.54,1807.54,1800.84,1800.88,4443,0,16
2022.01.27,17:30:00,1800.87,1800.92,1795.66,1796.39,4427,0,16
2022.01.27,18:00:00,1796.4,1798.37,1792.18,1795.48,3669,0,16
2022.01.27,18:30:00,1795.48,1795.62,1791.81,1793.21,3157,0,16
2022.01.27,19:00:00,1793.21,1795.63,1792.65,1793.21,2441,0,16
2022.01.27,19:30:00,1793.21,1795.2,1791.77,1792.42,2737,0,16
2022.01.27,20:00:00,1792.42,1795.63,1791.73,1794.19,3067,0,16
2022.01.27,20:30:00,1794.27,1794.96,1792.86,1794.27,2407,0,16
2022.01.27,21:00:00,1794.29,1796.2,1794.29,1794.38,1781,0,16
2022.01.27,21:30:00,1794.38,1794.7,1792.87,1792.9,1965,0,16
2022.01.27,22:00:00,1792.84,1794.65,1792.15,1794.0,2468,0,16
2022.01.27,22:30:00,1794.01,1795.7,1793.65,1794.88,2057,0,16
2022.01.27,23:00:00,1794.88,1796.47,1794.87,1796.18,872,0,16
2022.01.27,23:30:00,1796.18,1797.34,1796.02,1797.29,982,0,17
2022.01.28,01:00:00,1796.78,1798.12,1796.52,1797.86,794,0,18
2022.01.28,01:30:00,1797.86,1798.18,1796.63,1797.18,935,0,16
2022.01.28,02:00:00,1797.18,1797.18,1795.0,1795.74,1196,0,16
2022.01.28,02:30:00,1795.74,1797.21,1795.29,1797.11,906,0,17
2022.01.28,03:00:00,1797.17,1798.63,1796.22,1798.45,2211,0,16
2022.01.28,03:30:00,1798.43,1799.25,1797.71,1798.59,2117,0,16
2022.01.28,04:00:00,1798.6,1798.7,1797.65,1798.64,802,0,16
2022.01.28,04:30:00,1798.64,1798.78,1797.49,1798.6,850,0,16
2022.01.28,05:00:00,1798.6,1799.36,1798.41,1799.35,874,0,16
2022.01.28,05:30:00,1799.32,1799.33,1798.47,1799.06,765,0,16
2022.01.28,06:00:00,1799.06,1799.34,1797.96,1798.44,816,0,5
2022.01.28,06:30:00,1798.44,1798.94,1797.74,1798.58,1554,0,16
2022.01.28,07:00:00,1798.58,1798.63,1797.31,1798.55,1704,0,16
2022.01.28,07:30:00,1798.55,1798.73,1797.02,1797.46,1675,0,16
2022.01.28,08:00:00,1797.46,1798.62,1797.12,1797.15,2474,0,16
2022.01.28,08:30:00,1797.15,1797.97,1796.75,1797.2,2378,0,16
2022.01.28,09:00:00,1797.18,1797.62,1795.73,1796.53,2317,0,16
2022.01.28,09:30:00,1796.53,1797.69,1795.67,1795.94,2045,0,5
2022.01.28,10:00:00,1795.94,1795.94,1792.62,1793.27,2418,0,16
2022.01.28,10:30:00,1793.29,1794.07,1791.83,1792.26,2612,0,16
2022.01.28,11:00:00,1792.27,1792.45,1789.88,1791.08,2354,0,16
2022.01.28,11:30:00,1791.06,1792.89,1791.06,1791.28,2383,0,16
2022.01.28,12:00:00,1791.28,1791.66,1789.94,1790.03,1921,0,16
2022.01.28,12:30:00,1790.04,1790.32,1786.44,1787.07,1917,0,16
2022.01.28,13:00:00,1787.07,1787.5,1780.2,1783.78,2917,0,16
2022.01.28,13:30:00,1783.78,1785.96,1782.48,1785.56,2185,0,16
2022.01.28,14:00:00,1785.56,1788.63,1784.57,1788.31,2057,0,16
2022.01.28,14:30:00,1788.31,1790.52,1784.87,1785.84,2347,0,16
2022.01.28,15:00:00,1785.84,1792.56,1784.59,1785.31,3815,0,16
2022.01.28,15:30:00,1785.42,1791.06,1784.4,1786.32,5593,0,16
2022.01.28,16:00:00,1786.37,1788.86,1780.64,1783.58,4302,0,16
2022.01.28,16:30:00,1783.57,1789.57,1782.25,1786.48,5074,0,16
2022.01.28,17:00:00,1786.48,1792.97,1783.46,1784.45,4640,0,16
2022.01.28,17:30:00,1784.48,1786.36,1781.82,1782.75,4345,0,16
2022.01.28,18:00:00,1782.81,1786.36,1782.43,1784.33,3514,0,16
2022.01.28,18:30:00,1784.35,1786.36,1782.2,1785.19,3259,0,16
2022.01.28,19:00:00,1785.21,1785.74,1781.92,1783.16,2275,0,16
2022.01.28,19:30:00,1783.16,1784.53,1781.85,1783.94,2723,0,16
2022.01.28,20:00:00,1783.97,1787.06,1783.96,1785.55,2612,0,16
2022.01.28,20:30:00,1785.74,1788.23,1785.74,1786.64,1803,0,16
2022.01.28,21:00:00,1786.64,1787.03,1784.3,1784.78,1424,0,16
2022.01.28,21:30:00,1784.78,1787.12,1784.47,1786.95,1656,0,16
2022.01.28,22:00:00,1786.9,1789.04,1786.72,1788.88,1612,0,16
2022.01.28,22:30:00,1788.88,1789.46,1788.05,1788.69,1645,0,16
2022.01.28,23:00:00,1788.71,1790.25,1788.42,1789.9,428,0,16
2022.01.28,23:30:00,1789.9,1791.02,1789.82,1791.0,282,0,16
2022.01.31,01:00:00,1791.05,1791.52,1788.26,1790.02,1129,0,16
2022.01.31,01:30:00,1790.02,1790.55,1788.46,1789.47,977,0,9
2022.01.31,02:00:00,1789.47,1789.9,1788.44,1789.02,902,0,16
2022.01.31,02:30:00,1789.0,1789.0,1787.14,1787.16,812,0,16
2022.01.31,03:00:00,1787.17,1788.57,1786.25,1787.56,1313,0,16
2022.01.31,03:30:00,1787.54,1790.25,1787.51,1790.22,1047,0,16
2022.01.31,04:00:00,1790.19,1790.19,1788.86,1788.89,950,0,16
2022.01.31,04:30:00,1788.89,1789.39,1787.71,1788.47,1060,0,17
2022.01.31,05:00:00,1788.47,1788.67,1787.29,1787.88,1027,0,16
2022.01.31,05:30:00,1787.83,1788.02,1786.51,1787.02,1162,0,16
